SampleID,histological_type,ANKS4B,MIA2,LRRC31,CLRN3,ARMC3,MS4A8B,TM4SF4,FOXA2,C10orf108,TOX3,ARHGEF38,VIL1,SERPINA4,EPS8L3,cg08839858,C1orf194,LOC285419,CCDC33,CCL15,CCDC108,C9orf171,ABCC6P1,FREM2,C2orf70,IYD,SLC6A20,RNF186,C4BPB,HGD,PCDP1,CDHR2,GJB1,CDHR5,PROM1,AQP2,SLC30A2,PPP1R9A,LOC100130933,TDGF1,DCDC2,GAL3ST1,BNC1,DNALI1,CLCA2,SLC3A1,PLCH1,HNF1A,SERPINB13,TP63,DSG3,GBP6,CALML3,DSC3,DNAH7,MIMAT0000266,CSTA,MIMAT0019731,GPR87,SOX15,GM2A,PLEKHB1,histological_type_y,PKP1,cg23889391,cg19691563,MIMAT0000728,cg17776267,cg25563233,cg09698548,cg03585419,cg08211306,MIMAT0000253,cg04006554,MIMAT0000088,MIMAT0000087,cg15961842,cg08345372,cg25379026,cg04076503,cg18115627,cg01814098,cg08273666,cg26082557,cg05963618,cg17900854,cg14114673,cg09644722,cg08967106,cg26058289,cg19908577
TCGA-R2-A69V-01,0,0.0,0.0,0.0,0.0644988904488021,0.4849196194067903,0.5979824486342071,0.0,0.4758116100766703,0.0,0.3041043401370569,0.1100040164364939,0.0,0.0,0.1680390833936221,0.0524,0.542314990512334,0.3622952649793471,0.520854368932039,0.3081535423799431,0.625641901209598,0.5025533418266298,0.0881050183113926,0.0,0.1905302796468917,0.1795732814908637,0.3370348041452127,0.0639032970188631,0.2007371611106561,0.4267375816671591,0.4384490564525823,0.2385655741255772,0.3510471868882536,0.0,0.564213805804465,0.0,0.2282425472866628,0.4082293666026871,0.4451470963353456,0.1423209229832797,0.4424277637901299,0.065436534556114,0.9149340068437348,0.4611419192402077,0.7655512416768694,0.2041699222765966,0.3554808079452422,0.3029380937890928,0.7346683190920357,0.6617289802690052,0.8704652786074969,0.7213337044411616,0.7047952368988426,0.8803629371469777,0.3506669489731103,0.7855410807789585,0.7554772595755903,0.5157032417680764,0.8364213238334552,0.7553830864606501,0.7814833672776647,0.4495885426582894,1,0.7993753611801907,0.0152,0.2777,0.5217170086527816,0.1522,0.0295,0.1244,0.0149,0.2514,0.3315626046506512,0.017,0.4398584029132635,0.5121757402319458,0.0349,0.0621,0.0224,0.1786,0.038,0.0154,0.0147,0.0168,0.0224,0.5055,0.0272,0.1411,0.0278,0.8351,0.2787
TCGA-EA-A1QS-01,0,0.0,0.0500697880979571,0.0382683243788428,0.1385625651012182,0.0,0.0911606149633475,0.0882110098629396,0.084013143483023,0.3769309989701339,0.0,0.0,0.0,0.0,0.0320763459303034,0.021,0.0,0.5464650814155623,0.1303966712898751,0.0,0.0518249037969031,0.0,0.14540235573592,0.0637864183214958,0.4380270387060929,0.0387443910964485,0.1757397510265267,0.0,0.0,0.0964575330772513,0.0395248207059577,0.0610038208613833,0.0323206840911138,0.0785438102103676,0.7160077742271267,0.1212333783797724,0.1689467949374633,0.3245861324376199,0.1448962673242071,0.1083822891977386,0.1673076391002407,0.2382676456263841,0.7812856444516865,0.3966201357682378,0.991370787693879,0.0788584118106674,0.2551503153939068,0.2717201429038328,0.6078859826495335,0.9625303667713456,0.7613741408475503,0.6624346100869962,0.8094467393908233,0.8570217254870542,0.3912026254499259,0.6542853451718247,0.5163164101700131,0.3167595752253855,0.916624256496708,0.6643604183427192,0.5179480651731161,0.2390789278839034,1,0.8317825581621853,0.0198,0.0227,0.1586142148672021,0.0706,0.0214,0.4072,0.0147,0.0184,0.3040119511899724,0.0153,0.4348210181279577,0.4358396636265784,0.0234,0.0288,0.0231,0.0167,0.0167,0.02,0.0159,0.0129,0.0178,0.028,0.0221,0.0315,0.1197,0.6949,0.1134
TCGA-VS-A9UH-01,0,0.0598085686572354,0.0,0.0,0.1307277750101897,0.1060100247250897,0.0,0.0490594928917778,0.0,0.0,0.0,0.0,0.111376053338272,0.0,0.0531300043082775,0.1566,0.0,0.1042374368052565,0.0,0.0,0.0,0.0,0.08086706918737,0.0592114799246267,0.1360454349033891,0.064174693412668,0.1894512155380303,0.0,0.0,0.0,0.0654673664810289,0.0566284580528335,0.0,0.0,0.0802099332493794,0.0,0.1816683274816767,0.2750019993602047,0.0,0.0,0.1016241042525523,0.0,0.8829639889196677,0.3502884278293016,0.6861009447612563,0.1413990212608463,0.2081599785263722,0.3015406115111967,0.6261626769290979,0.7001614623452036,0.7836853788445696,0.7182934749252432,0.7208864790328895,0.8136642230501142,0.1166525513444844,0.7187366520327585,0.7082530636761185,0.259920162077073,0.8755208498998059,0.8547536794283279,0.6668788187372707,0.2965771826278268,1,0.8436584874909907,0.4569,0.2816,0.3715842748428333,0.0705,0.0369,0.1216,0.0219,0.1748,0.2464429486168886,0.0782,0.4542380238163086,0.5270064169105841,0.0968,0.1656,0.0501,0.2269,0.0852,0.0249,0.0175,0.1741,0.4976,0.2614,0.0214,0.0881,0.0322,0.7945,0.1565
TCGA-EK-A2RE-01,0,0.0383594736553137,0.0,0.0,0.0379692948688918,0.1815033239371578,0.0,0.0,0.3154611171960569,0.1048903036544643,0.1830209842883927,0.2914388111347978,0.0,0.0,0.0,0.0207,0.0,0.0,0.0,0.0,0.0976609185589892,0.1079469418780177,0.0,0.1445861719089723,0.1244891659979011,0.197590503402162,0.4169328032327446,0.0,0.0343353263985584,0.0,0.0,0.0644261343452984,0.0,0.0,0.0,0.0432445815323354,0.0390400178809242,0.0743362124120281,0.1071656321741348,0.0685781741383921,0.0,0.0,0.96656346749226,0.2352838066099371,0.9274570012505156,0.1013200641526504,0.1688028452556703,0.1847494111415401,0.973380731850499,0.901856076316881,0.9626028939210052,0.76496028432569,0.7475357729230088,0.9174645141476052,0.1304149904721575,0.859461033966646,0.9799661585566848,0.5563531294862011,0.8774213556410828,0.8635464483460318,0.7325398845892737,0.039675488142836,1,0.9766052633287664,0.0133,0.019,0.5061432052535144,0.0215,0.0172,0.0521,0.0467,0.0249,0.4067777394395062,0.0136,0.5220984661599182,0.4767844945591515,0.0187,0.0136,0.0145,0.4046,0.0198,0.0195,0.0173,0.0146,0.0166,0.0612,0.0183,0.0151,0.0151,0.4829,0.0116
TCGA-C5-A3HD-01,0,0.0,0.0525187158989975,0.2423531237271369,0.0,0.0,0.2454338876370309,0.0,0.2625454545454546,0.103798021408732,0.2931905451985033,0.0639385794173077,0.0,0.0,0.209837504775685,0.411,0.0,0.0660096008165478,0.0,0.0,0.0,0.0,0.0512100366227853,0.143326931439339,0.4155071300697573,0.1197875244238907,0.1964739620673923,0.0659852468725882,0.1975264149397985,0.3121737417512065,0.0,0.0,0.2296439482672476,0.081738646044957,0.396303602495323,0.0,0.1315272358140011,0.1996161228406909,0.0439907320806053,0.0,0.1948002840568482,0.1453828694301756,0.8098175004073652,0.2387337858941262,0.6306134073603645,0.1539170127894066,0.2292729163870621,0.2863711667850017,0.9385950035875024,0.8336641583219767,0.845783314363331,0.660928768707046,0.5387410969389246,0.845491327164203,0.4739572305737879,1.0,0.695243885466492,0.3579208754139643,0.8585594325519261,0.7841370498320004,0.7395409029192128,0.1683801908146644,1,0.7613905680836834,0.016,0.029,0.5465214909086156,0.4066,0.0194,0.4901,0.7416,0.02,0.2622481624534005,0.0187,0.7005161956895529,0.6999842345504861,0.4608,0.3147,0.0143,0.0178,0.5092,0.0208,0.5287,0.0154,0.0188,0.0307,0.0114,0.0157,0.3978,0.9892,0.0177
TCGA-C5-A907-01,0,0.0,0.792932368988707,0.0,0.052443277025497,0.1726523190594845,0.0,0.2015597556032606,0.6015246440306681,0.4189786640867999,0.3856835245089611,0.3970092995952667,0.5710405284439918,0.0,0.6928360659735487,0.0176,0.0,0.0923400794220372,0.0,0.5340470626596381,0.0760431305078735,0.0,0.4625235078689498,0.0,0.1618865362059386,0.4116468820878376,0.0807452910121879,0.3255200387673421,0.6900728970431649,0.5780639548245182,0.4449597339637005,0.1362860534227467,0.5249121542481304,0.662993970771348,0.0421467931313101,0.1352631090295759,0.1221118116542648,0.7538187779910429,0.5365934019216053,0.0533980134832289,0.1832166671277979,0.6760703160177535,0.1068274401173211,0.2303757529400516,0.5038988588226821,0.1773245054899864,0.4755150315393907,0.3709751946895672,0.1295805883504011,0.3417076494637672,0.6405802934166756,0.42030102554221,0.1842838696106901,0.346880049139393,0.455737878467076,0.5069598606247312,0.2643661321867285,0.1656116324638224,0.7531171474919687,0.8602337797548623,0.4972420230821452,0.1798354170633158,1,0.5505976923426553,0.0136,0.0232,0.6196831468984818,0.0129,0.0238,0.014,0.013,0.0159,0.4109346931671258,0.0122,0.6278766418806689,0.6901011264013024,0.0201,0.0122,0.0125,0.0131,0.0141,0.0164,0.0134,0.0157,0.0133,0.0159,0.0138,0.0186,0.0207,0.9919,0.0116
TCGA-DS-A1O9-01,0,0.0,0.0,0.0,0.0283048774964901,0.0,0.0,0.0,0.0,0.0818899603657585,0.025585603288057,0.0482744770908641,0.0241148871809118,0.0,0.0254025800892545,0.3491,0.0,0.0498381257675071,0.0,0.0,0.0747691782351164,0.0,0.0,0.0,0.0971911846410272,0.0306832798216933,0.0931776705989702,0.0,0.1365959538045704,0.064611444893135,0.1145578749148603,0.0493246345922248,0.0255960815470681,0.0644865325381742,0.0,0.0,0.0530188029093753,0.0312400031989763,0.0332135872799932,0.1193016757200431,0.1318282009425522,0.0523143085560956,0.8731138992993319,0.3407591547949134,0.9810523972580316,0.1175638442242052,0.6032076231378338,0.1533398699439879,0.8172656708629574,0.8874355631925105,0.8512102022977807,0.8135254530013346,0.777217512226189,0.8842887473460722,0.2873703154774508,0.78419507469082,0.6369736080692066,0.5994548392288193,0.924854480104329,0.8884103923146087,0.7512092668024442,0.2838315246133993,1,0.8481647176463712,0.5217,0.454,0.4355978354252913,0.4697,0.0991,0.3287,0.4833,0.2704,0.5710714252979161,0.4319,0.5662417164983349,0.4575783671830882,0.0477,0.3816,0.4068,0.3536,0.4789,0.3065,0.5508,0.0184,0.4286,0.559,0.5476,0.1281,0.351,0.63,0.0513
TCGA-EA-A3Y4-01,0,0.0,0.0,0.0,0.0761378560753589,0.4262336088048257,0.1819599342061477,0.0,0.264709748083242,0.0874449957869113,0.0393567984018208,0.0,0.0,0.0,0.341532608784009,0.3422,0.354089683411565,0.0,0.0932704576976421,0.123933481875985,0.2513494700621215,0.1684991488860578,0.0594749084430367,0.0,0.1393172418050497,0.1879093149528213,0.1114759173564492,0.0,0.3949463510525022,0.2222988279326307,0.1370547698225089,0.0728302965716216,0.1120739788187306,0.4119126417196408,0.2714282594611907,0.0,0.1050876817195488,0.3216770633397313,0.4893929087662613,0.0,0.1040680998625828,0.1611607840254358,0.9011650643636956,0.5259585046371545,0.44342235345725,0.2297240613562528,0.332698631056234,0.134699259559793,0.5314917487443742,0.6452420453872134,0.6660671726731353,0.5985398334296785,0.4086906730392816,0.6041808543310767,0.5987825534617829,0.7796096715171867,0.6233198309392833,0.3938144389157259,0.8416139190177805,0.857640433486347,0.5815936863543787,0.3606227919866303,1,0.6939854164367018,0.5894,0.0206,0.6154876833791605,0.1265,0.0234,0.0118,0.0134,0.4171,0.5049079810744024,0.3366,0.5080166654278668,0.670502252244457,0.066,0.0181,0.0142,0.3419,0.0204,0.0159,0.0135,0.0125,0.0227,0.0195,0.0139,0.0145,0.0157,0.6824,0.4116
TCGA-FU-A3TQ-01,0,0.0325854212038579,0.0,0.0,0.0,0.0846425444714891,0.0,0.0481587678080855,0.0,0.0667436465582706,0.0,0.5862606976241234,0.0495107571688736,0.0,0.0289467480633072,0.4066,0.0,0.1023236527757842,0.0,0.032253681865116,0.0,0.0,0.0,0.0581243658501232,0.0,0.2994491737606409,0.0716776380108192,0.0,0.0291670079449586,0.0,0.0,0.0555887678805049,0.0,0.0888082443148306,0.1402054201212721,0.0,0.4387997429617143,0.2213491682661548,0.3608536689057053,0.1164980494508028,0.1165001982864362,0.0,0.9033159524197492,0.2067358256047423,0.9266778842061844,0.1072994201587366,0.2283753858542477,0.2303366354487157,0.8594546996282042,0.9117067606802156,0.903403910126208,0.9057957051405572,0.8353072469018226,0.9560282551509568,0.3176053355917849,0.8325129994029288,0.8512148492151276,0.3222925897262921,0.852865867234963,0.871269698547158,0.7235234215885951,0.2104884601552749,1,0.8564564408573525,0.1827,0.5498,0.4567813967370897,0.0582,0.0214,0.4175,0.6406,0.3563,0.038458829106605,0.0136,0.2449922612874755,0.2542345171276592,0.1285,0.622,0.3625,0.4836,0.5152,0.5245,0.5664,0.015,0.0244,0.0597,0.0259,0.3039,0.0291,0.6158,0.0179
TCGA-DS-A5RQ-01,0,0.0,0.1274965105951021,0.0,0.0,0.096668366316154,0.2943514266427071,0.0,0.3472683461117196,0.0611782084490632,0.21229091444993,0.090848703926839,0.0,0.0,0.2005625147334964,0.3121,0.132597623089983,0.0,0.2415977808599168,0.0,0.2382684755913371,0.1075722376267303,0.0,0.1643535294970285,0.0,0.1781299400080513,0.361353711790393,0.0527756340075739,0.1644033090343189,0.3089234708953018,0.0,0.0,0.3246156492394892,0.0481764860082574,0.4858746369479607,0.0,0.1481974724568576,0.3914547344849648,0.361470113085622,0.2774483311967979,0.1913049092032574,0.1220054584049327,0.8643148117972951,0.4158141313701118,0.8713802156648357,0.0483694534687667,0.2069604751040128,0.2500140875229626,0.8768638705890026,0.8495067251288736,0.927312401350748,0.8145602729069875,0.8625116126883593,0.9234066418299084,0.2466229091679017,0.797712311867377,0.8292105860722684,0.5782890296353168,0.9004182703012182,0.8380294354266242,0.7265784114052953,0.3296101203697827,1,0.9059470550422378,0.0135,0.1106,0.5669187906777224,0.4783,0.0208,0.5166,0.5006,0.4314,0.646019292823101,0.0131,0.4847726360304025,0.5816174073177027,0.425,0.0128,0.0177,0.3955,0.0233,0.5069,0.0197,0.0132,0.0208,0.0166,0.0146,0.0165,0.0151,0.5351,0.0184
TCGA-VS-A9V1-01,1,0.5705605680715946,0.7239944169521634,0.5287448843028104,0.27193514786468,0.7789750151525355,0.3433450279053405,0.2344362211580322,0.6068959474260679,0.7021190275567206,0.8235125553672454,0.992337874996138,0.1837052813532117,0.6597566751294653,0.8677033628951626,0.0158,0.7132827324478179,0.5623175924596909,0.1403051317614424,0.1145318189228846,0.3578492533588999,0.477683685376899,0.5630629515985351,0.5719669517321352,0.5266374467559726,0.3770754170471393,0.6256924982076517,0.6594665900892007,0.8848718158735359,0.7907761252831674,0.5289174245763052,0.3825453348235559,0.6158048636650312,0.7215987286191756,0.9440517699469342,0.2643882108998628,0.4790690743827821,0.8194277831094049,0.7849460079925177,0.6988499598823216,0.3047339733835044,0.7243137939589975,0.1030226495030145,0.866964655639481,0.0501908509398508,0.1343915779084591,0.7176301838679372,0.8624268857558235,0.1777248711760485,0.0358327901878295,0.1804833263112882,0.0902434324619436,0.2201531998434113,0.0729212567933875,0.7104912132119415,0.1988567710905032,0.1360543221090105,0.0,0.2282276789974235,0.4960200653068951,0.2156950101832995,0.8830572655539335,0,0.1717626891934887,0.0158,0.0208,0.8562550823999144,0.0207,0.0292,0.0204,0.0213,0.0176,0.5184028254742037,0.014,0.5388010942452572,0.6896584167027979,0.0269,0.0131,0.0184,0.0237,0.0147,0.0169,0.0184,0.0158,0.0161,0.0249,0.0152,0.0151,0.0164,0.9885,0.014
TCGA-IR-A3LL-01,0,0.0,0.0,0.0,0.0,0.0801785594027496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2612,0.0,0.0,0.0,0.0,0.0625155960651948,0.1865277762908561,0.0,0.0,0.1028952404469411,0.0,0.1960177279541159,0.0,0.0,0.1430037099051183,0.0,0.0722064824682244,0.0,0.0389933809555016,0.0,0.0,0.0443297912960876,0.0475847728726807,0.1189949834197772,0.0438988850052106,0.1606857943907995,0.0437407533333945,0.876934984520124,0.2277942441916053,0.8377406915154809,0.1887979602747049,0.3150499932894913,0.1809063348773258,0.8152371012980236,0.9007969425845824,0.9184206058243146,0.8884678242376232,0.8836394019246389,0.8825194621372966,0.0882278213000211,0.8407850020132246,0.8287930617716217,0.2989152590742188,0.8270698813575496,0.8796365529317116,0.7829472165648339,0.3161134733769118,1,0.8235297937133543,0.0183,0.4328,0.3840183584491242,0.3656,0.0465,0.5418,0.508,0.2216,0.5567893741993513,0.013,0.2360003865514153,0.2010357937374505,0.0558,0.4389,0.017,0.53,0.018,0.0243,0.0161,0.0167,0.0702,0.0264,0.0365,0.0319,0.2603,0.6041,0.0183
TCGA-VS-A9UT-01,1,0.1145934371625702,0.7086410354015988,0.15708827123378,0.2913002128526787,0.4622629710514416,0.0,0.5476633690120547,0.5620766703176342,0.2242403437048133,0.7238310449569753,0.1170945716316,0.3908772417199123,0.125761845977065,0.0616164982644957,0.0293,0.1617696993907919,0.4758623989282809,0.2121941747572815,0.3522996938572179,0.7307363969477679,0.3845322085068571,0.292437889735722,0.8664480359472387,0.5841965553429224,0.0,0.529989245910187,0.2559362492596514,0.2084855434515521,0.2724646245773006,0.550823350294483,0.4163006090851592,0.462433143034999,0.1765843108984861,0.7194945296519795,0.167098218430527,0.3181500693817111,0.9241142834293026,0.3299783181702236,0.2179819424334369,0.95269715666473,0.6710621835457578,0.365561349193417,0.738486789686713,0.2966340834244486,0.4807665419254019,0.7697624479935579,0.5415243826847437,0.2734329137042594,0.3358787106713279,0.384673915094043,0.2822845968841216,0.3615154047058411,0.3394290216186623,0.5512386195214906,0.2630404059753466,0.3894402976875014,0.4173354303742124,0.1288049874359871,0.238048364961431,0.6822386286490156,0.7938376594529415,0,0.3575180671259471,0.0149,0.0259,0.3272839554920104,0.0168,0.031,0.0175,0.021,0.0182,0.7090449297969663,0.0147,0.5888565155958989,0.7302273602758118,0.0315,0.016,0.0176,0.0155,0.0215,0.018,0.0176,0.015,0.0194,0.0226,0.0211,0.0177,0.0162,0.9873,0.0114
TCGA-FU-A3WB-01,0,0.0,0.0735059002664636,0.1125453381694047,0.0724695439518137,0.151390666038117,0.0,0.0,0.0279167579408543,0.0331429641419342,0.0260850342642399,0.0894892946519603,0.0617418279470321,0.0,0.0,0.4974,0.057854788774593,0.2509608790647976,0.0,0.0,0.1050813622095848,0.0,0.0989928734039394,0.7896796637193796,0.3844805234891043,0.0,0.2570145994916248,0.0,0.0,0.0475475228996355,0.0,0.0276037740753255,0.0260957170588668,0.0,0.3874884442082735,0.0328667072428484,0.1572590033247343,0.0579114683301343,0.1394120397925346,0.2370816463926368,0.2128766289461306,0.0,0.9090190646895876,0.2605491283424164,0.7784754185298912,0.1388822634371016,0.3018890081868206,0.3347984357214502,0.6792838040571391,0.7309874385258044,0.710356363544896,0.8419937054402981,0.8568966222414388,0.8596789915741965,0.2283082786364599,0.7999795072782223,0.6877137980793884,0.4501194109656171,0.859601132351538,0.6112630732099757,0.4095383570943653,0.1996149859321783,1,0.8227506184703491,0.0147,0.5091,0.6014613720462769,0.4069,0.0198,0.4893,0.0127,0.0211,0.7193224861376255,0.0125,0.3827485236396195,0.3946780478478131,0.5392,0.8216,0.0162,0.1423,0.7176,0.4124,0.5657,0.0153,0.0207,0.0225,0.0205,0.4487,0.0164,0.4205,0.0137
TCGA-C5-A1ML-01,0,0.0,0.0785179545742926,0.0600112496848148,0.0,0.3134891238467237,0.5152076975004042,0.0,0.5419759036144578,0.0,0.4746968617722431,0.0,0.0477513350001543,0.0,0.0503011729895382,0.3123,0.3407170678118446,0.0,0.2819639389736477,0.0,0.5702709446947112,0.3097091224426435,0.3445634959912897,0.6425659515871867,0.1296993641582813,0.1031449134486042,0.3568239588085772,0.0555306279950463,0.0860430829715783,0.2966692931481663,0.3488120517648945,0.0910162105026035,0.2960545176060087,0.0506913952421521,0.5667105847412595,0.0,0.4866777801577618,0.7266174824056302,0.1755696794490264,0.1732899263125859,0.4138191812153575,0.3583617433814542,0.6654472869480202,0.4515329700098797,0.9407085382061976,0.1244067936011843,0.4974583948463293,0.2812320384082226,0.8264170634661796,0.8392931208153107,0.8003810769511328,0.5749316662027818,0.7414825678210215,0.8311100428634379,0.5395193732796951,0.7389933008714233,0.6454632688490247,0.4964925669044642,0.8734772098349185,0.6951871657754012,0.6573319755600815,0.2865922024073956,1,0.8408599497431968,0.0144,0.0181,0.6857370159927703,0.1093,0.0302,0.0174,0.018,0.0177,0.4724013390620036,0.013,0.6970821174559585,0.6285684355611085,0.0243,0.0128,0.0198,0.0128,0.0136,0.0156,0.0159,0.0128,0.0195,0.0348,0.0167,0.0859,0.0153,0.9754,0.018
TCGA-EA-A5O9-01,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0506090773855964,0.0,0.0,0.0,0.0377720323915558,0.0395467366829514,0.5886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2870177171430335,0.0,0.0,0.0436581294757434,0.0,0.0697248760629042,0.0,0.0,0.0398479797524756,0.0,0.0,0.0,0.1646535105283254,0.0849228246960972,0.0902878156619335,0.0,0.0783461988951295,0.2136221203238285,0.8107788821899952,0.185223252701023,0.7745798333082358,0.069868816054612,0.424867467454033,0.2516707802233717,0.818374535255365,0.8393819991704687,0.823591555938449,0.813489769556312,0.8531046047595955,0.8597591101496883,0.187169172136354,0.7523252651133234,0.8302800342809427,0.2203851779065844,0.8988994560895703,0.7313709715583738,0.5252248811948406,0.238465443929682,1,0.7978559694563305,0.0143,0.0236,0.5674609394139702,0.3073,0.0172,0.5708,0.3555,0.2705,0.1149423850921742,0.0138,0.0442779165794409,0.1106713805059982,0.8252,0.0142,0.0181,0.7683,0.2596,0.725,0.0171,0.0125,0.0212,0.0165,0.0195,0.2545,0.0263,0.4406,0.0157
TCGA-MU-A8JM-01,0,0.0469793744624,0.0,0.0,0.0,0.0,0.0,0.0385360214973053,0.0,0.053407400472282,0.1177428994833754,0.0,0.0,0.0692008478326695,0.379177200269877,0.4307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0633866288042471,0.0,0.0,0.0,0.0975018429027766,0.0421386125611477,0.0,0.0444814112061272,0.0,0.0975162199357756,0.2271049739039286,0.0529622332030081,0.1536083146297624,0.2510496641074856,0.0,0.1326281229537678,0.0,0.0471775268095898,0.9651132475150728,0.242781336647863,0.8758715962733327,0.1182793930172307,0.0998523688095557,0.3054062278121513,0.830741634596569,0.9263568762220774,0.920212799406375,0.7606211774109519,0.9348345593605571,0.9028295210244496,0.1522443362269744,0.7964450453019531,0.8586936616881168,0.4167245321471184,0.9862113934921596,0.8890350669632292,0.621563136456212,0.2080239470288337,1,0.893889318156731,0.0152,0.2292,0.4262531149092707,0.3009,0.0645,0.6447,0.1491,0.2835,0.3585630362457672,0.0213,0.1602151502181659,0.2642477041635369,0.3912,0.1087,0.0227,0.019,0.0161,0.0252,0.0154,0.0195,0.0324,0.0292,0.0239,0.0171,0.019,0.7174,0.0159
TCGA-EA-A3QD-01,0,0.0413608828535349,0.0,0.0,0.0720619537158643,0.0,0.0,0.0597180730488042,0.0,0.0470201500067617,0.0,0.2597398584978527,0.0348797728184708,0.0350934401664609,0.0367422918410977,0.4788,0.0,0.0,0.1448543689320388,0.0409398039961596,0.0,0.0483903775948269,0.1615238048104523,0.1182689520220321,0.0982282856966479,0.0,0.2203447826370332,0.0,0.0651650421819968,0.1071522374339275,0.0,0.0929656295757197,0.5599931197732801,0.1621502064355462,0.2229776454573909,0.0,0.0,0.2703734804862444,0.1600310347759544,0.1203991478451734,0.2334984183198221,0.1383622947354879,0.6131090109173863,0.3269433024189692,0.6008629212306121,0.1511781880988608,0.2457975439538317,0.2823703102636056,0.2997651816580783,0.7668942940095989,0.7289511580085899,0.4706503664689804,0.8140918147345296,0.8651604374474222,0.23568706330722,0.7785072173555705,0.6216131087980429,0.4958584764746756,0.8336779159642483,0.7065638161942169,0.4945052613713507,0.4937170781240084,1,0.7998883182151693,0.6058,0.5365,0.5915991724310838,0.6356,0.7476,0.56,0.3623,0.4119,0.1349422561309805,0.5476,0.3770785876537161,0.3967154029053659,0.4897,0.3041,0.4577,0.5247,0.4744,0.024,0.5929,0.4982,0.6755,0.0605,0.7665,0.3736,0.5353,0.6218,0.4929
